VideoID	Description
PeUHy0A1GF0_105_112.avi	Someone is cutting up meat.
PeUHy0A1GF0_105_112.avi	A woman is cutting some octopus.
PeUHy0A1GF0_105_112.avi	The lady chopped up the octopus tentacle for the salad.
PeUHy0A1GF0_105_112.avi	The woman is slicing cooked octopus.
PeUHy0A1GF0_105_112.avi	A tentacle is cut.
PeUHy0A1GF0_105_112.avi	A cooked octopus tentacle is cut into slices.
PeUHy0A1GF0_105_112.avi	A woman cuts up seafood.
PeUHy0A1GF0_105_112.avi	The lady cut up the octopus tentacle.
0vmoZEaN_-o_4_12.avi	A kitten plays with a watermelon.
0vmoZEaN_-o_4_12.avi	A brown and white colored kitten lying on the floor is trying to grab and bite a whole watermelon.
0vmoZEaN_-o_4_12.avi	A cat is attacking a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A cat is trying to eat a watermelon.
0vmoZEaN_-o_4_12.avi	A cat plays with a watermelon.
0vmoZEaN_-o_4_12.avi	A kitten is playing with a water melon.
0vmoZEaN_-o_4_12.avi	A kitten is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	A young cat attacks a watermelon.
0vmoZEaN_-o_4_12.avi	The cat is playing with a watermelon.
0vmoZEaN_-o_4_12.avi	The cat played with the watermelon.
0vmoZEaN_-o_4_12.avi	The cat tried to bite a watermelon.
NaX51emUDn4_0_20.avi	A cat stares at a dish being filled with water.
NaX51emUDn4_0_20.avi	A cat is attempting to drink water.
NaX51emUDn4_0_20.avi	A cat is drinking out of a fountain.
NaX51emUDn4_0_20.avi	A cat is playing in tap water.
NaX51emUDn4_0_20.avi	A cat is putting its head under the running water of a faucet.
NaX51emUDn4_0_20.avi	A cat is watching water pouring into its bowl.
NaX51emUDn4_0_20.avi	A cat puts his head under a fountain.
NaX51emUDn4_0_20.avi	A cat puts its head under a water stream twice.
NaX51emUDn4_0_20.avi	A cat sticks its head under a running faucet.
NaX51emUDn4_0_20.avi	A cat watching water fill a bowl.
NaX51emUDn4_0_20.avi	A cat wets his head under an open tap, shakes off the water and repeats it, as water fills into a basin beside.
NaX51emUDn4_0_20.avi	The cat is drinking water.
NaX51emUDn4_0_20.avi	The cat put his head in the running water trying to get a drink from the bowl.
NaX51emUDn4_0_20.avi	The cate got his head wet trying to drink water from a bowl.
NaX51emUDn4_0_20.avi	Water is being put into a bowl.
GPyFZMJ5Dow_56_70.avi	A man prepares hamburger.
GPyFZMJ5Dow_56_70.avi	A man is hand mixing ground beef.
GPyFZMJ5Dow_56_70.avi	A man is kneading a meat.
GPyFZMJ5Dow_56_70.avi	A man is mixing ground beef in a bowl
GPyFZMJ5Dow_56_70.avi	A man is mixing hamburger meat with his hands.
GPyFZMJ5Dow_56_70.avi	A man is mixing meat in a bowl with his hand.
GPyFZMJ5Dow_56_70.avi	A man is mixing seasoning into ground beef.
GPyFZMJ5Dow_56_70.avi	A man is preparing chicken.
GPyFZMJ5Dow_56_70.avi	A man is tenderizing hamburger meat in a bowl.
GPyFZMJ5Dow_56_70.avi	A man kneads some ground beef in a bowl.
GPyFZMJ5Dow_56_70.avi	A man mixed hamburger in a bowl.
GPyFZMJ5Dow_56_70.avi	A man mixed up hamburger.
GPyFZMJ5Dow_56_70.avi	A man mixes ground beef, in a bowl, with his hands.
GPyFZMJ5Dow_56_70.avi	Meat is being mixed in a bowl.
GPyFZMJ5Dow_56_70.avi	The man is mixing ground meat.
GPyFZMJ5Dow_56_70.avi	Using his fingers, a man is kneading a mixture of bacon and added seasonings placed in a steel bowl.
-pUwIypksfE_13_23.avi	A panda climbs up a three-tiered cake and another panda is sitting and looking at the cake.
-pUwIypksfE_13_23.avi	A panda is climbing.
-pUwIypksfE_13_23.avi	A baby panda is climbing.
-pUwIypksfE_13_23.avi	A panda is climbing on a green colored three tier object.
-pUwIypksfE_13_23.avi	Two pandas are playing with a toy.
-pUwIypksfE_13_23.avi	A panda is climbing over a cake.
-pUwIypksfE_13_23.avi	A panda is climbing.
-pUwIypksfE_13_23.avi	A baby panda is climbing a sculpture.
-pUwIypksfE_13_23.avi	Panda bears are playing.
-pUwIypksfE_13_23.avi	A panda is climbing on a birthday cake.
-pUwIypksfE_13_23.avi	The baby panda climbed on the small tower in its pen.
-pUwIypksfE_13_23.avi	The baby panda is playing.
-pUwIypksfE_13_23.avi	Pandas play on a water pump.
-pUwIypksfE_13_23.avi	The panda climbed up the tower in his pen.
mCrRHP4LFmo_24_40.avi	Several teams are playing soccer.
mCrRHP4LFmo_24_40.avi	Men are playing soccer.
mCrRHP4LFmo_24_40.avi	A soccer player is dribbling down the field and he passes the ball to one of his team mates.
mCrRHP4LFmo_24_40.avi	Players are playing a foot-ball.
mCrRHP4LFmo_24_40.avi	A soccer player reverses the ball.
mCrRHP4LFmo_24_40.avi	Men are playing soccer.
mCrRHP4LFmo_24_40.avi	Peoples are playing football.
mCrRHP4LFmo_24_40.avi	People are playing soccer.
mCrRHP4LFmo_24_40.avi	Two teams play soccer.
mCrRHP4LFmo_24_40.avi	Men are playing soccer.
mCrRHP4LFmo_24_40.avi	Two teams are playing soccer.
mCrRHP4LFmo_24_40.avi	Men are playing soccer.
mCrRHP4LFmo_24_40.avi	Two teams are playing soccer.
mCrRHP4LFmo_24_40.avi	Different sets of teams are playing football on a field.
mCrRHP4LFmo_24_40.avi	The soccer teams kicked the ball.
mCrRHP4LFmo_24_40.avi	The men are playing soccer.
mCrRHP4LFmo_24_40.avi	Two teams play soccer.
mCrRHP4LFmo_24_40.avi	The soccer players kicked the ball.
R8FDJgVW3Vc_0_4.avi	A woman is tapping her nails.
R8FDJgVW3Vc_0_4.avi	A woman with purple fingernails is drumming her fingers on a table.
R8FDJgVW3Vc_0_4.avi	A woman is tapping her fingers.
R8FDJgVW3Vc_0_4.avi	A woman is tapping her fingernails on a table.
R8FDJgVW3Vc_0_4.avi	A woman is tapping her fingers.
R8FDJgVW3Vc_0_4.avi	A woman is tapping her fingers on a table.
R8FDJgVW3Vc_0_4.avi	A woman is making sound with finger.
R8FDJgVW3Vc_0_4.avi	A woman is tapping her fingers on a table.
R8FDJgVW3Vc_0_4.avi	A woman is striking a table with her fingers.
R8FDJgVW3Vc_0_4.avi	A girl taps her fingernails on the counter.
R8FDJgVW3Vc_0_4.avi	A girl is drumming her fingers.
R8FDJgVW3Vc_0_4.avi	A girl is tapping her finger nails on a table.
R8FDJgVW3Vc_0_4.avi	A girl is tapping her finger nails.
R8FDJgVW3Vc_0_4.avi	A woman is tapping her fingernails on the counter.
R8FDJgVW3Vc_0_4.avi	The girl drummed her fingers on the tabletop.
R8FDJgVW3Vc_0_4.avi	A girl sits in a chair with her hand over a white piece of paper.
R8FDJgVW3Vc_0_4.avi	The woman is tapping her fingers on the table.
R8FDJgVW3Vc_0_4.avi	A woman is clicking her nails on a counter top.
R8FDJgVW3Vc_0_4.avi	A woman drums her fingers on a table.
R8FDJgVW3Vc_0_4.avi	A girl drummed her fingers.
5CS4nLI2ZX8_50_59.avi	Two elephants appear to be pushing a convertible with a woman in the driver's seat and a man either sitting on the top of the backseat or standing on the passenger side in the front holding onto the windshield.
5CS4nLI2ZX8_50_59.avi	Two elephants are pushing a car forward.
5CS4nLI2ZX8_50_59.avi	Two elephants are pushing a man and a woman in a convertible.
5CS4nLI2ZX8_50_59.avi	Elephants are pushing a car.
5CS4nLI2ZX8_50_59.avi	Two elephants are pushing a car with their heads.
5CS4nLI2ZX8_50_59.avi	An elephant is pushing a car.
5CS4nLI2ZX8_50_59.avi	Two elephants are pushing a car.
5CS4nLI2ZX8_50_59.avi	A man is singing in a car.
5CS4nLI2ZX8_50_59.avi	A man is singing in a car.
5CS4nLI2ZX8_50_59.avi	Elephants are pushing a car.
5CS4nLI2ZX8_50_59.avi	An elephant is pushing a car.
5CS4nLI2ZX8_50_59.avi	Two elephants are pushing a car.
5CS4nLI2ZX8_50_59.avi	The elephant pushed the car with her trunk.
5CS4nLI2ZX8_50_59.avi	The elephant is pushing the car.
5CS4nLI2ZX8_50_59.avi	Two elephants is pushing a car with a singing man.
5CS4nLI2ZX8_50_59.avi	A man talks while someone pushes his car.
5CS4nLI2ZX8_50_59.avi	The elephant pushed the red convertible.
5fq9iIxxA1s_12_27.avi	A boy is calling another to pass football.
5fq9iIxxA1s_12_27.avi	A boy is kicking dirt.
5fq9iIxxA1s_12_27.avi	A boy is kicking rocks and yelling at another boy with a ball.
5fq9iIxxA1s_12_27.avi	A boy standing on one side of a fence is signaling another boy standing on the other side of the fence to kick the football.
5fq9iIxxA1s_12_27.avi	A boy wants to play soccer with another boy on the other side of the fence.
5fq9iIxxA1s_12_27.avi	A child is signaling to another child while kicking dirt.
5fq9iIxxA1s_12_27.avi	A little boy is kicking dirt and talking to another boy.
5fq9iIxxA1s_12_27.avi	One boy is speaking to another boy.
5fq9iIxxA1s_12_27.avi	One boy is talking with other boy.
5fq9iIxxA1s_12_27.avi	One little boy is trying to tell something to another boy on the other side of a boundary of barbed wire.
5fq9iIxxA1s_12_27.avi	The boy is kicking up dirt.
5fq9iIxxA1s_12_27.avi	The boys kicked dirt in the field.
5fq9iIxxA1s_12_27.avi	Two boys are talking to each other through a barbed-wire fence.
5fq9iIxxA1s_12_27.avi	two boys playing in the sand
ACOmKiJDkA4_175_182.avi	A woman wraps a rice ball with some kind of leaf.
ACOmKiJDkA4_175_182.avi	A woman wraps rice with nori.
ACOmKiJDkA4_175_182.avi	A woman wraps a ball of rice in a seaweed sheet.
ACOmKiJDkA4_175_182.avi	A woman wraps a ball of rice in sea weed.
ACOmKiJDkA4_175_182.avi	A woman is wrapping some food.
ACOmKiJDkA4_175_182.avi	A woman is wrapping some rice with a leaf.
ACOmKiJDkA4_175_182.avi	Someone is wrapping seaweed around a rice ball.
ACOmKiJDkA4_175_182.avi	A woman is wrapping rice in a leaf.
ACOmKiJDkA4_175_182.avi	A woman is wrapping rice balls with nori.
ACOmKiJDkA4_175_182.avi	A woman wraps an onigiri with a triangular toasted nori with the glossy surface on the outside.
ACOmKiJDkA4_175_182.avi	The lady wrapped the rice patty in the seaweed wrap.
ACOmKiJDkA4_175_182.avi	The woman is wrapping seaweed paper around the rice ball.
ACOmKiJDkA4_175_182.avi	Someone is wrapping rice with seaweed.
ACOmKiJDkA4_175_182.avi	A woman wraps seaweed around a rice ball.
ACOmKiJDkA4_175_182.avi	The lady wrapped the rice patty in the seaweed wrapper.
3n_Kqak2JdA_48_71.avi	A man sells goods in store.
3n_Kqak2JdA_48_71.avi	A camera observes a store.
3n_Kqak2JdA_48_71.avi	A man is billing at the cash counter and handing over the bill to a cutomer at the store.
3n_Kqak2JdA_48_71.avi	A man is opening a cash register while customers purchase items.
3n_Kqak2JdA_48_71.avi	A man walks behind the counter of a store.
3n_Kqak2JdA_48_71.avi	A security camera records a store clerk helping customers.
3n_Kqak2JdA_48_71.avi	A store clerk hands a customer change.
3n_Kqak2JdA_48_71.avi	People are paying for their merchandise.
3n_Kqak2JdA_48_71.avi	People are shopping in a store.
3n_Kqak2JdA_48_71.avi	People are shopping.
3n_Kqak2JdA_48_71.avi	Peoples are purchasing in a hardware shop.
3n_Kqak2JdA_48_71.avi	Someone bought a plastic pole.
3n_Kqak2JdA_48_71.avi	The couple made a purchase.
zfQOH4UGU_I_1_10.avi	A large dog is barking through a chain-link fence.
zfQOH4UGU_I_1_10.avi	Dogs are barking.
zfQOH4UGU_I_1_10.avi	Dogs are barking in their cages.
zfQOH4UGU_I_1_10.avi	Dogs are barking.
zfQOH4UGU_I_1_10.avi	Two dogs are barking.
zfQOH4UGU_I_1_10.avi	A dog is barking.
zfQOH4UGU_I_1_10.avi	Dogs behind a fence are barking.
zfQOH4UGU_I_1_10.avi	Two dogs bark angrily at each other.
zfQOH4UGU_I_1_10.avi	Caged dogs are barking.
zfQOH4UGU_I_1_10.avi	Two dogs in a cage bark.
zfQOH4UGU_I_1_10.avi	Dogs are barking.
zfQOH4UGU_I_1_10.avi	A dog barks.
zfQOH4UGU_I_1_10.avi	A dog is barking.
zfQOH4UGU_I_1_10.avi	Three dogs behind individual wired enclosures are barking.
zfQOH4UGU_I_1_10.avi	The dogs barked through the fence.
zfQOH4UGU_I_1_10.avi	The dog is barking.
zfQOH4UGU_I_1_10.avi	Two dogs bark.
zfQOH4UGU_I_1_10.avi	The dog barked at the fence.
yPNFVj-pISU_105_115.avi	A car stops to pick up a hitchhiker.
yPNFVj-pISU_105_115.avi	A dressed up person tries to get a ride.
yPNFVj-pISU_105_115.avi	A man dressed as Death is hitchhiking.
yPNFVj-pISU_105_115.avi	A man in a costume is hitch hiking.
yPNFVj-pISU_105_115.avi	A man in a devil suit hitchhiked along the road.
yPNFVj-pISU_105_115.avi	A man is hitchhiking.
yPNFVj-pISU_105_115.avi	A man wearing a demon mask and carrying a trident is hitchhiking on a road and a car pulls over to pick him up.
yPNFVj-pISU_105_115.avi	A person in costume is hitchhiking along the road.
yPNFVj-pISU_105_115.avi	A person is hitchhiking on a road.
yPNFVj-pISU_105_115.avi	A skeleton is hitchhiking.
yPNFVj-pISU_105_115.avi	A woman and man are dancing.
yPNFVj-pISU_105_115.avi	Someone is asking for a lift.
yPNFVj-pISU_105_115.avi	Someone is hitch hiking in a costume.
yPNFVj-pISU_105_115.avi	The grim reaper catches a ride.
yPNFVj-pISU_105_115.avi	The man in the costume hitchhiked along the dirt road.
yPNFVj-pISU_105_115.avi	The man is hitchhiking.
YXixZrSxefk_17_48.avi	a man slices a potato.
YXixZrSxefk_17_48.avi	A man cuts a potato into sections.
YXixZrSxefk_17_48.avi	A man is cutting a potato.
YXixZrSxefk_17_48.avi	A man is slicing a potato into pieces.
YXixZrSxefk_17_48.avi	A man is slicing a potato.
YXixZrSxefk_17_48.avi	A man is slicing a potato.
YXixZrSxefk_17_48.avi	A man is slicing a potato.
YXixZrSxefk_17_48.avi	A man is slicing potato.
YXixZrSxefk_17_48.avi	A man sliced a potatoe.
YXixZrSxefk_17_48.avi	A man slices a peeled potato into thick slices and thereafter cuts each of them into half.
YXixZrSxefk_17_48.avi	A man slices a potato.
YXixZrSxefk_17_48.avi	A person cuts up potatos.
YXixZrSxefk_17_48.avi	A person is chopping a vegetable into thick slices.
YXixZrSxefk_17_48.avi	A person is chopping up potatoes.
YXixZrSxefk_17_48.avi	A person is slicing a potato.
YXixZrSxefk_17_48.avi	Someone is cutting potato.
YXixZrSxefk_17_48.avi	Someone is cutting potatoes.
YXixZrSxefk_17_48.avi	someone is slicing a potato.
YXixZrSxefk_17_48.avi	The man is slicing a potato.
YXixZrSxefk_17_48.avi	The man is slicing potatoes.
YXixZrSxefk_17_48.avi	The man sliced a potatoe.
btuxO-C2IzE_64_72.avi	A lion jumps up and is hugged and petted by two long-haired men.
btuxO-C2IzE_64_72.avi	Two men are hugging a lion.
btuxO-C2IzE_64_72.avi	A lion is playing with two men.
btuxO-C2IzE_64_72.avi	Two men play with a lion.
btuxO-C2IzE_64_72.avi	A lion is playing with people.
btuxO-C2IzE_64_72.avi	Two men are hugging a lion.
btuxO-C2IzE_64_72.avi	A lion and two men are affectionately holding each other.
btuxO-C2IzE_64_72.avi	Two men hug a lion.
btuxO-C2IzE_64_72.avi	Two men are hugging a lion.
btuxO-C2IzE_64_72.avi	A lion jumps on a man
btuxO-C2IzE_64_72.avi	Two men are playing with a lion.
btuxO-C2IzE_64_72.avi	The lion recognized the two men.
btuxO-C2IzE_64_72.avi	The men are hugging a lion.
btuxO-C2IzE_64_72.avi	A lion is playing with two people.
btuxO-C2IzE_64_72.avi	A woman plays with a lion.
btuxO-C2IzE_64_72.avi	The lion jumped on the men in recognition.
pGCRurvXQGM_45_56.avi	A guy riding a scooter wipes out.
pGCRurvXQGM_45_56.avi	A kid wrecks on his scooter.
pGCRurvXQGM_45_56.avi	A man crashes his motor scooter.
pGCRurvXQGM_45_56.avi	A man falls when riding a scooter.
pGCRurvXQGM_45_56.avi	A man is falling off a skate-scooter.
pGCRurvXQGM_45_56.avi	A man is falling off his scooter and into the gutter.
pGCRurvXQGM_45_56.avi	A man is riding a razor scooter and he falls over.
pGCRurvXQGM_45_56.avi	A man is riding a scooter.
pGCRurvXQGM_45_56.avi	A man riding a scooter on the road loses balance and falls off it.
pGCRurvXQGM_45_56.avi	A man riding and falling on a power scooter
pGCRurvXQGM_45_56.avi	The man fell off his scooter.
pGCRurvXQGM_45_56.avi	The man fell off his scooter.
WTf5EgVY5uU_218_236.avi	A woman is placing eggs into a pan.
WTf5EgVY5uU_218_236.avi	A woman cooks scrambled eggs.
WTf5EgVY5uU_218_236.avi	A woman is scrambling eggs in a skillet using chopsticks.
WTf5EgVY5uU_218_236.avi	A woman is frying some eggs.
WTf5EgVY5uU_218_236.avi	A woman is cooking eggs.
WTf5EgVY5uU_218_236.avi	A woman is making scrambled egg.
WTf5EgVY5uU_218_236.avi	A woman is preparing an egg in a skillet.
WTf5EgVY5uU_218_236.avi	A woman is mixing yellow and red ingredients in a frying pan.
WTf5EgVY5uU_218_236.avi	A woman cooks eggs in a pot.
WTf5EgVY5uU_218_236.avi	A woman is cooking eggs.
WTf5EgVY5uU_218_236.avi	Someone is pouring eggs into a pan and scrammbling them.
WTf5EgVY5uU_218_236.avi	A woman pours raw eggs into a pan and cooks them.
WTf5EgVY5uU_218_236.avi	The lady scrambled eggs in a pan.
WTf5EgVY5uU_218_236.avi	The cook is scrambling eggs in a pan.
WTf5EgVY5uU_218_236.avi	A woman pours a mixture into a bowl and mixes it.
WTf5EgVY5uU_218_236.avi	The lady scrambled eggs in the pan.
XzCcRzEa83U_1_8.avi	The monkey pushed the other monkey.
XzCcRzEa83U_1_8.avi	A large monkey sneaks up on another large monkey and pushes him and the second monkey gives chase.
XzCcRzEa83U_1_8.avi	An orangutan pushes another to the ground.
XzCcRzEa83U_1_8.avi	A monkey pushes another monkey.
XzCcRzEa83U_1_8.avi	A gorilla is pushing another gorilla.
XzCcRzEa83U_1_8.avi	A monkey pushes another monkey.
XzCcRzEa83U_1_8.avi	An orangutan is pushing another orangutan.
XzCcRzEa83U_1_8.avi	An ape pushes another ape to the ground.
XzCcRzEa83U_1_8.avi	A monkey is pushing another monkey down.
XzCcRzEa83U_1_8.avi	A monkey is pushing another monkey.
XzCcRzEa83U_1_8.avi	A monkey pushes another monkey.
XzCcRzEa83U_1_8.avi	A monkey pushes another monkey.
XzCcRzEa83U_1_8.avi	A monkey walks up to another monkey looking beyond the fence and pushes him over.
XzCcRzEa83U_1_8.avi	The gorilla snuck up behind another one and pushed him down.
XzCcRzEa83U_1_8.avi	The monkey pushed the other monkey.
XzCcRzEa83U_1_8.avi	A gorilla pushes another gorilla down.
XzCcRzEa83U_1_8.avi	The gorilla pushed another one down.
K1ZM0LSLVw8_488_494.avi	A man chops cucumbers.
K1ZM0LSLVw8_488_494.avi	A man is cutting a cucumber into medium size cubes with a knife.
K1ZM0LSLVw8_488_494.avi	A man is slicing a cucumber.
K1ZM0LSLVw8_488_494.avi	A chef slices and dices a celery stick.
K1ZM0LSLVw8_488_494.avi	A man is chopping up a cucumber.
K1ZM0LSLVw8_488_494.avi	A man is cutting vegetables.
K1ZM0LSLVw8_488_494.avi	A person with a knife is slicing vegetables.
K1ZM0LSLVw8_488_494.avi	A man cuts up a large pickle.
K1ZM0LSLVw8_488_494.avi	A man is cutting a plantain.
K1ZM0LSLVw8_488_494.avi	A man is chopping cucumbers.
K1ZM0LSLVw8_488_494.avi	Someone is slicing vegtables.
K1ZM0LSLVw8_488_494.avi	A man is slicing up a cucumber.
K1ZM0LSLVw8_488_494.avi	The man is dicing cucumbers.
K1ZM0LSLVw8_488_494.avi	A cook cuts up vegetables.
K1ZM0LSLVw8_488_494.avi	The man diced the celery.
kquB3rIgfGk_640_645.avi	A man drinks a glass of water.
kquB3rIgfGk_640_645.avi	A man drinks from a glass.
kquB3rIgfGk_640_645.avi	A man drinks something.
kquB3rIgfGk_640_645.avi	A man is drinking a clear liquid from a glass.
kquB3rIgfGk_640_645.avi	A man is drinking a drink.
kquB3rIgfGk_640_645.avi	A man is drinking a glass of clear liquid.
kquB3rIgfGk_640_645.avi	A man is drinking cucumber water.
kquB3rIgfGk_640_645.avi	A man is drinking from a glass.
kquB3rIgfGk_640_645.avi	A man is drinking from a glass.
kquB3rIgfGk_640_645.avi	A man is drinking something out of a glass.
kquB3rIgfGk_640_645.avi	A man is drinking something.
kquB3rIgfGk_640_645.avi	A man is drinking water from a glass.
kquB3rIgfGk_640_645.avi	A man is drinking water from the glass.
kquB3rIgfGk_640_645.avi	A man is drinking water.
kquB3rIgfGk_640_645.avi	A man pours and drinks a glass of water with cucumber slices.
kquB3rIgfGk_640_645.avi	A man standing in the kitchen drinks cold cucumber water and exclaims, “Oh!” in full satisfaction.
kquB3rIgfGk_640_645.avi	The man drank a class of water.
kquB3rIgfGk_640_645.avi	The man is drinking water.
kquB3rIgfGk_640_645.avi	The man took a sip of water.
lFdg5CWMTt0_24_28.avi	The man used a hammer to hit his hand.
lFdg5CWMTt0_24_28.avi	A man hammering something hits his thumb and kicks out at the wooden steps.
lFdg5CWMTt0_24_28.avi	A man hits his thumb while hammering.
lFdg5CWMTt0_24_28.avi	A man injures his hand with a hammer.
lFdg5CWMTt0_24_28.avi	A man hit his finger with a hammer.
lFdg5CWMTt0_24_28.avi	A man is hitting his hands with hammer.
lFdg5CWMTt0_24_28.avi	A man hits his finger with a hammer and reacts angrily.
lFdg5CWMTt0_24_28.avi	A man is hammering his finger.
lFdg5CWMTt0_24_28.avi	A man hits his thumb with a hammer.
lFdg5CWMTt0_24_28.avi	A man is smashing his thumb with a hammer.
lFdg5CWMTt0_24_28.avi	Someone hits his finger with a hammer.
lFdg5CWMTt0_24_28.avi	A man smashes his hand with a hammer.
lFdg5CWMTt0_24_28.avi	The man hit his thumb with the hammer.
lFdg5CWMTt0_24_28.avi	The man hit his thumb with a hammer.
lFdg5CWMTt0_24_28.avi	A man hits his finger with a hammer.
lFdg5CWMTt0_24_28.avi	A man hit his finger with a hammer.
O06WXS_XZN0_0_6.avi	A man is petting a tied up dog.
O06WXS_XZN0_0_6.avi	A boy is trying to see something to a dog.
O06WXS_XZN0_0_6.avi	A man had his dog face the camera and wave.
O06WXS_XZN0_0_6.avi	A man is petting a dog.
O06WXS_XZN0_0_6.avi	A man is petting a dog.
O06WXS_XZN0_0_6.avi	A man is petting a dog.
O06WXS_XZN0_0_6.avi	A man is playing with a bulldog.
O06WXS_XZN0_0_6.avi	A man is rubbing a dog.
O06WXS_XZN0_0_6.avi	A man is showing his dog to the camera.
O06WXS_XZN0_0_6.avi	A man is sitting next to his brown pet dog and getting him to face the camera.
O06WXS_XZN0_0_6.avi	A man pets a dog.
O06WXS_XZN0_0_6.avi	A man pets a dog.
O06WXS_XZN0_0_6.avi	The man is petting the dog.
O06WXS_XZN0_0_6.avi	The man made the dog look at the camera and wave.
g2IYQq7IkXc_124_132.avi	Two polar bears are wrestling in the snow.
g2IYQq7IkXc_124_132.avi	Polar bears are fighting.
g2IYQq7IkXc_124_132.avi	Two polar bears are fighting.
g2IYQq7IkXc_124_132.avi	Two bears are fighting.
g2IYQq7IkXc_124_132.avi	Two polar bears are fighting.
g2IYQq7IkXc_124_132.avi	Two polar bears are fighting.
g2IYQq7IkXc_124_132.avi	Polar bears are fighting.
g2IYQq7IkXc_124_132.avi	An injured polar bear wrestles with another bear.
g2IYQq7IkXc_124_132.avi	Polar bears are fighting each other.
g2IYQq7IkXc_124_132.avi	Polar bears are fighting.
g2IYQq7IkXc_124_132.avi	Polar bears are fighting.
g2IYQq7IkXc_124_132.avi	Polar bears are playing in the snow.
g2IYQq7IkXc_124_132.avi	Two polar bears are fighting with each other on the snow.
g2IYQq7IkXc_124_132.avi	The polar bears fought over the kill.
g2IYQq7IkXc_124_132.avi	The polar bears are fighting.
g2IYQq7IkXc_124_132.avi	Two polar bears are fighting.
g2IYQq7IkXc_124_132.avi	A walrus and a polar bear play.
g2IYQq7IkXc_124_132.avi	The polar bears fought over the kill on the ice.
JktNQQnLblQ_4_9.avi	A cartoon of a woman flipping a pancake.
JktNQQnLblQ_4_9.avi	A cartoon chef is flipping pancakes.
JktNQQnLblQ_4_9.avi	A cartoon woman is flipping a pancake in a frying pan.
JktNQQnLblQ_4_9.avi	A cartoon woman is flipping a pancake in a skillet.
JktNQQnLblQ_4_9.avi	A comic figure of a lady chef is tossing a peeled banana in a saucepan.
JktNQQnLblQ_4_9.avi	A woman is flipping pancakes.
JktNQQnLblQ_4_9.avi	An animated character is cooking some banana dish.
JktNQQnLblQ_4_9.avi	Food is being tossed in a skillet.
JktNQQnLblQ_4_9.avi	The cartoon girl flipped a pancake in a frying pan.
JktNQQnLblQ_4_9.avi	The cook is flipping the food with the pan.
JktNQQnLblQ_4_9.avi	The girl is flipping pancakes in a pan.
JktNQQnLblQ_4_9.avi	This is an animation of a woman cook flipping pancakes in a skillet.
BtQEY2SL4g4_126_132.avi	Two helicopters are flying and the rotors touch causing them both to crash.
BtQEY2SL4g4_126_132.avi	Two helicopters collide in air.
BtQEY2SL4g4_126_132.avi	Two helicopters crash in the air.
BtQEY2SL4g4_126_132.avi	Two helicopters are flying close together when their rotors apparently collide and both helicopters crash.
BtQEY2SL4g4_126_132.avi	Two choppers crash.
BtQEY2SL4g4_126_132.avi	Two helicopter are crashing.
BtQEY2SL4g4_126_132.avi	Two helicopters are crashing.
BtQEY2SL4g4_126_132.avi	Two helicopters are crashing.
BtQEY2SL4g4_126_132.avi	Planes crash.
BtQEY2SL4g4_126_132.avi	Two helicopters fall from the sky and crash.
BtQEY2SL4g4_126_132.avi	Two helicopters had an accident in the air and crashed to the ground.
BtQEY2SL4g4_126_132.avi	Two helicopters crashed into the ground.
BtQEY2SL4g4_126_132.avi	Helicopters crash.
BtQEY2SL4g4_126_132.avi	Two helcopters crashed to the ground.
IytNBm8WA1c_63_67.avi	A woman tosses a cat in the air, and the cat hangs off a rod on the ceiling.
IytNBm8WA1c_63_67.avi	A woman tosses a cat up on the ceiling.
IytNBm8WA1c_63_67.avi	A person throws a cat on the ceiling.
IytNBm8WA1c_63_67.avi	Someone throws a cat in the air and the cat clings to a rafter in the ceiling.
IytNBm8WA1c_63_67.avi	A person throws a cat in the air and it grabs onto the ceiling.
IytNBm8WA1c_63_67.avi	A man is throwing a cat to roof.
IytNBm8WA1c_63_67.avi	A person is throwing a cat on to the ceiling.
IytNBm8WA1c_63_67.avi	A cat clings to the ceiling.
IytNBm8WA1c_63_67.avi	A cat is hanging from the ceiling.
IytNBm8WA1c_63_67.avi	A woman throws a cat up to the ceiling.
IytNBm8WA1c_63_67.avi	The man threw the cat to the ceiling where he clung to a rafter.
IytNBm8WA1c_63_67.avi	The woman threw the cat on the ceiling.
IytNBm8WA1c_63_67.avi	A man is throwing a cat up to the rafters where it clings upside down.
IytNBm8WA1c_63_67.avi	A person flings a cat up and it grabs the rafters.
IytNBm8WA1c_63_67.avi	A cat is tossed and holds onto the ceiling.
IytNBm8WA1c_63_67.avi	The lady threw the cat to the ceiling where he clung to a rafter.
Yh2N6ZtRBdU_110_120.avi	A man seated on a park bench is rocking a woman seated on his lap.
Yh2N6ZtRBdU_110_120.avi	A man holds a woman.
Yh2N6ZtRBdU_110_120.avi	A man is trying to save a woman in the cold.
Yh2N6ZtRBdU_110_120.avi	A man is cuddling a woman.
